journal,year,n_bar_cont,n_informative,n_bar_or_informative,policy,policy_year,JCR Abbreviation,Publisher,All_Fields
Circulation,2010.0,162,86,201,1.0,2019,CIRCULATION,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE
Circulation,2011.0,186,86,221,1.0,2019,CIRCULATION,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE
Circulation,2012.0,180,111,231,1.0,2019,CIRCULATION,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE
Circulation,2013.0,152,108,199,1.0,2019,CIRCULATION,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE
Circulation,2014.0,98,80,139,1.0,2019,CIRCULATION,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE
Circulation,2015.0,89,80,126,1.0,2019,CIRCULATION,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE
Circulation,2016.0,72,90,121,1.0,2019,CIRCULATION,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE
Circulation,2017.0,99,106,146,1.0,2019,CIRCULATION,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE
Circulation,2018.0,103,117,159,1.0,2019,CIRCULATION,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE
Circulation,2019.0,89,108,137,1.0,2019,CIRCULATION,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE
Circulation,2020.0,51,100,115,1.0,2019,CIRCULATION,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE
Circulation,2021.0,39,127,138,1.0,2019,CIRCULATION,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE
Circulation,2022.0,28,101,106,1.0,2019,CIRCULATION,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE
Circulation,2023.0,30,89,94,1.0,2019,CIRCULATION,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE
Circulation,2024.0,32,109,114,1.0,2019,CIRCULATION,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE
Circulation,2025.0,33,116,125,1.0,2019,CIRCULATION,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE
Circulation,2026.0,1,7,7,1.0,2019,CIRCULATION,LIPPINCOTT WILLIAMS & WILKINS,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE
Clinical cancer research : an official journal of the American Association for Cancer Research,2010.0,254,157,323,1.0,2016,CLIN CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Clinical cancer research : an official journal of the American Association for Cancer Research,2011.0,351,241,467,1.0,2016,CLIN CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Clinical cancer research : an official journal of the American Association for Cancer Research,2012.0,282,198,365,1.0,2016,CLIN CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Clinical cancer research : an official journal of the American Association for Cancer Research,2013.0,313,231,395,1.0,2016,CLIN CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Clinical cancer research : an official journal of the American Association for Cancer Research,2014.0,279,197,349,1.0,2016,CLIN CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Clinical cancer research : an official journal of the American Association for Cancer Research,2015.0,233,213,326,1.0,2016,CLIN CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Clinical cancer research : an official journal of the American Association for Cancer Research,2016.0,276,243,375,1.0,2016,CLIN CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Clinical cancer research : an official journal of the American Association for Cancer Research,2017.0,344,359,484,1.0,2016,CLIN CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Clinical cancer research : an official journal of the American Association for Cancer Research,2018.0,298,296,402,1.0,2016,CLIN CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Clinical cancer research : an official journal of the American Association for Cancer Research,2019.0,311,334,448,1.0,2016,CLIN CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Clinical cancer research : an official journal of the American Association for Cancer Research,2020.0,202,308,371,1.0,2016,CLIN CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Clinical cancer research : an official journal of the American Association for Cancer Research,2021.0,167,301,352,1.0,2016,CLIN CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Clinical cancer research : an official journal of the American Association for Cancer Research,2022.0,126,255,283,1.0,2016,CLIN CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Clinical cancer research : an official journal of the American Association for Cancer Research,2023.0,94,231,252,1.0,2016,CLIN CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Clinical cancer research : an official journal of the American Association for Cancer Research,2024.0,103,270,288,1.0,2016,CLIN CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Clinical cancer research : an official journal of the American Association for Cancer Research,2025.0,80,271,287,1.0,2016,CLIN CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Clinical &amp; translational immunology,2012.0,0,1,1,1.0,2021,CLIN TRANSL IMMUNOL,WILEY,IMMUNOLOGY
Clinical &amp; translational immunology,2013.0,2,3,4,1.0,2021,CLIN TRANSL IMMUNOL,WILEY,IMMUNOLOGY
Clinical &amp; translational immunology,2014.0,5,3,6,1.0,2021,CLIN TRANSL IMMUNOL,WILEY,IMMUNOLOGY
Clinical &amp; translational immunology,2015.0,13,8,13,1.0,2021,CLIN TRANSL IMMUNOL,WILEY,IMMUNOLOGY
Clinical &amp; translational immunology,2016.0,11,15,20,1.0,2021,CLIN TRANSL IMMUNOL,WILEY,IMMUNOLOGY
Clinical &amp; translational immunology,2017.0,8,14,16,1.0,2021,CLIN TRANSL IMMUNOL,WILEY,IMMUNOLOGY
Clinical &amp; translational immunology,2018.0,2,10,10,1.0,2021,CLIN TRANSL IMMUNOL,WILEY,IMMUNOLOGY
Clinical &amp; translational immunology,2019.0,5,14,14,1.0,2021,CLIN TRANSL IMMUNOL,WILEY,IMMUNOLOGY
Clinical &amp; translational immunology,2020.0,44,77,86,1.0,2021,CLIN TRANSL IMMUNOL,WILEY,IMMUNOLOGY
Clinical &amp; translational immunology,2021.0,40,90,95,1.0,2021,CLIN TRANSL IMMUNOL,WILEY,IMMUNOLOGY
Clinical &amp; translational immunology,2022.0,25,50,59,1.0,2021,CLIN TRANSL IMMUNOL,WILEY,IMMUNOLOGY
Clinical &amp; translational immunology,2023.0,9,30,30,1.0,2021,CLIN TRANSL IMMUNOL,WILEY,IMMUNOLOGY
Clinical &amp; translational immunology,2024.0,14,45,49,1.0,2021,CLIN TRANSL IMMUNOL,WILEY,IMMUNOLOGY
Clinical &amp; translational immunology,2025.0,7,34,34,1.0,2021,CLIN TRANSL IMMUNOL,WILEY,IMMUNOLOGY
Diabetes,2010.0,260,62,273,1.0,2017,DIABETES,AMER DIABETES ASSOC,ENDOCRINOLOGY & METABOLISM
Diabetes,2011.0,270,60,283,1.0,2017,DIABETES,AMER DIABETES ASSOC,ENDOCRINOLOGY & METABOLISM
Diabetes,2012.0,260,71,280,1.0,2017,DIABETES,AMER DIABETES ASSOC,ENDOCRINOLOGY & METABOLISM
Diabetes,2013.0,314,84,337,1.0,2017,DIABETES,AMER DIABETES ASSOC,ENDOCRINOLOGY & METABOLISM
Diabetes,2014.0,269,103,297,1.0,2017,DIABETES,AMER DIABETES ASSOC,ENDOCRINOLOGY & METABOLISM
Diabetes,2015.0,286,100,305,1.0,2017,DIABETES,AMER DIABETES ASSOC,ENDOCRINOLOGY & METABOLISM
Diabetes,2016.0,231,117,257,1.0,2017,DIABETES,AMER DIABETES ASSOC,ENDOCRINOLOGY & METABOLISM
Diabetes,2017.0,203,112,219,1.0,2017,DIABETES,AMER DIABETES ASSOC,ENDOCRINOLOGY & METABOLISM
Diabetes,2018.0,149,132,180,1.0,2017,DIABETES,AMER DIABETES ASSOC,ENDOCRINOLOGY & METABOLISM
Diabetes,2019.0,100,115,143,1.0,2017,DIABETES,AMER DIABETES ASSOC,ENDOCRINOLOGY & METABOLISM
Diabetes,2020.0,82,146,162,1.0,2017,DIABETES,AMER DIABETES ASSOC,ENDOCRINOLOGY & METABOLISM
Diabetes,2021.0,76,157,173,1.0,2017,DIABETES,AMER DIABETES ASSOC,ENDOCRINOLOGY & METABOLISM
Diabetes,2022.0,68,141,156,1.0,2017,DIABETES,AMER DIABETES ASSOC,ENDOCRINOLOGY & METABOLISM
Diabetes,2023.0,43,106,113,1.0,2017,DIABETES,AMER DIABETES ASSOC,ENDOCRINOLOGY & METABOLISM
Diabetes,2024.0,54,113,126,1.0,2017,DIABETES,AMER DIABETES ASSOC,ENDOCRINOLOGY & METABOLISM
Diabetes,2025.0,47,131,139,1.0,2017,DIABETES,AMER DIABETES ASSOC,ENDOCRINOLOGY & METABOLISM
Diabetologia,2010.0,118,39,131,1.0,2018,DIABETOLOGIA,SPRINGER,ENDOCRINOLOGY & METABOLISM
Diabetologia,2011.0,178,31,193,1.0,2018,DIABETOLOGIA,SPRINGER,ENDOCRINOLOGY & METABOLISM
Diabetologia,2012.0,161,42,182,1.0,2018,DIABETOLOGIA,SPRINGER,ENDOCRINOLOGY & METABOLISM
Diabetologia,2013.0,158,31,168,1.0,2018,DIABETOLOGIA,SPRINGER,ENDOCRINOLOGY & METABOLISM
Diabetologia,2014.0,130,44,149,1.0,2018,DIABETOLOGIA,SPRINGER,ENDOCRINOLOGY & METABOLISM
Diabetologia,2015.0,143,47,164,1.0,2018,DIABETOLOGIA,SPRINGER,ENDOCRINOLOGY & METABOLISM
Diabetologia,2016.0,134,40,144,1.0,2018,DIABETOLOGIA,SPRINGER,ENDOCRINOLOGY & METABOLISM
Diabetologia,2017.0,109,46,128,1.0,2018,DIABETOLOGIA,SPRINGER,ENDOCRINOLOGY & METABOLISM
Diabetologia,2018.0,54,78,106,1.0,2018,DIABETOLOGIA,SPRINGER,ENDOCRINOLOGY & METABOLISM
Diabetologia,2019.0,23,82,87,1.0,2018,DIABETOLOGIA,SPRINGER,ENDOCRINOLOGY & METABOLISM
Diabetologia,2020.0,23,84,90,1.0,2018,DIABETOLOGIA,SPRINGER,ENDOCRINOLOGY & METABOLISM
Diabetologia,2021.0,19,83,90,1.0,2018,DIABETOLOGIA,SPRINGER,ENDOCRINOLOGY & METABOLISM
Diabetologia,2022.0,15,62,69,1.0,2018,DIABETOLOGIA,SPRINGER,ENDOCRINOLOGY & METABOLISM
Diabetologia,2023.0,26,74,82,1.0,2018,DIABETOLOGIA,SPRINGER,ENDOCRINOLOGY & METABOLISM
Diabetologia,2024.0,22,76,83,1.0,2018,DIABETOLOGIA,SPRINGER,ENDOCRINOLOGY & METABOLISM
Diabetologia,2025.0,34,106,115,1.0,2018,DIABETOLOGIA,SPRINGER,ENDOCRINOLOGY & METABOLISM
Diabetologia,2026.0,7,17,20,1.0,2018,DIABETOLOGIA,SPRINGER,ENDOCRINOLOGY & METABOLISM
Experimental physiology,2010.0,58,11,62,1.0,2021,EXP PHYSIOL,WILEY,PHYSIOLOGY
Experimental physiology,2011.0,75,11,82,1.0,2021,EXP PHYSIOL,WILEY,PHYSIOLOGY
Experimental physiology,2012.0,82,14,87,1.0,2021,EXP PHYSIOL,WILEY,PHYSIOLOGY
Experimental physiology,2013.0,97,12,105,1.0,2021,EXP PHYSIOL,WILEY,PHYSIOLOGY
Experimental physiology,2014.0,70,24,82,1.0,2021,EXP PHYSIOL,WILEY,PHYSIOLOGY
Experimental physiology,2015.0,72,17,82,1.0,2021,EXP PHYSIOL,WILEY,PHYSIOLOGY
Experimental physiology,2016.0,68,35,85,1.0,2021,EXP PHYSIOL,WILEY,PHYSIOLOGY
Experimental physiology,2017.0,73,30,92,1.0,2021,EXP PHYSIOL,WILEY,PHYSIOLOGY
Experimental physiology,2018.0,81,48,110,1.0,2021,EXP PHYSIOL,WILEY,PHYSIOLOGY
Experimental physiology,2019.0,86,53,120,1.0,2021,EXP PHYSIOL,WILEY,PHYSIOLOGY
Experimental physiology,2020.0,75,83,133,1.0,2021,EXP PHYSIOL,WILEY,PHYSIOLOGY
Experimental physiology,2021.0,57,115,150,1.0,2021,EXP PHYSIOL,WILEY,PHYSIOLOGY
Experimental physiology,2022.0,9,69,74,1.0,2021,EXP PHYSIOL,WILEY,PHYSIOLOGY
Experimental physiology,2023.0,9,81,85,1.0,2021,EXP PHYSIOL,WILEY,PHYSIOLOGY
Experimental physiology,2024.0,14,91,92,1.0,2021,EXP PHYSIOL,WILEY,PHYSIOLOGY
Experimental physiology,2025.0,35,175,188,1.0,2021,EXP PHYSIOL,WILEY,PHYSIOLOGY
Experimental physiology,2026.0,4,11,12,1.0,2021,EXP PHYSIOL,WILEY,PHYSIOLOGY
Gene therapy,2010.0,120,32,128,1.0,2013,GENE THER,SPRINGERNATURE,"BIOCHEMISTRY & MOLECULAR BIOLOGY; BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL"
Gene therapy,2011.0,108,32,114,1.0,2013,GENE THER,SPRINGERNATURE,"BIOCHEMISTRY & MOLECULAR BIOLOGY; BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL"
Gene therapy,2012.0,103,27,106,1.0,2013,GENE THER,SPRINGERNATURE,"BIOCHEMISTRY & MOLECULAR BIOLOGY; BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL"
Gene therapy,2013.0,111,32,117,1.0,2013,GENE THER,SPRINGERNATURE,"BIOCHEMISTRY & MOLECULAR BIOLOGY; BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL"
Gene therapy,2014.0,108,36,113,1.0,2013,GENE THER,SPRINGERNATURE,"BIOCHEMISTRY & MOLECULAR BIOLOGY; BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL"
Gene therapy,2015.0,103,34,105,1.0,2013,GENE THER,SPRINGERNATURE,"BIOCHEMISTRY & MOLECULAR BIOLOGY; BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL"
Gene therapy,2016.0,79,22,84,1.0,2013,GENE THER,SPRINGERNATURE,"BIOCHEMISTRY & MOLECULAR BIOLOGY; BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL"
Gene therapy,2017.0,55,18,61,1.0,2013,GENE THER,SPRINGERNATURE,"BIOCHEMISTRY & MOLECULAR BIOLOGY; BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL"
Gene therapy,2018.0,32,16,37,1.0,2013,GENE THER,SPRINGERNATURE,"BIOCHEMISTRY & MOLECULAR BIOLOGY; BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL"
Gene therapy,2019.0,28,22,37,1.0,2013,GENE THER,SPRINGERNATURE,"BIOCHEMISTRY & MOLECULAR BIOLOGY; BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL"
Gene therapy,2020.0,25,17,30,1.0,2013,GENE THER,SPRINGERNATURE,"BIOCHEMISTRY & MOLECULAR BIOLOGY; BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL"
Gene therapy,2021.0,31,20,37,1.0,2013,GENE THER,SPRINGERNATURE,"BIOCHEMISTRY & MOLECULAR BIOLOGY; BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL"
Gene therapy,2022.0,42,32,50,1.0,2013,GENE THER,SPRINGERNATURE,"BIOCHEMISTRY & MOLECULAR BIOLOGY; BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL"
Gene therapy,2023.0,38,45,59,1.0,2013,GENE THER,SPRINGERNATURE,"BIOCHEMISTRY & MOLECULAR BIOLOGY; BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL"
Gene therapy,2024.0,34,31,46,1.0,2013,GENE THER,SPRINGERNATURE,"BIOCHEMISTRY & MOLECULAR BIOLOGY; BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL"
Gene therapy,2025.0,37,43,56,1.0,2013,GENE THER,SPRINGERNATURE,"BIOCHEMISTRY & MOLECULAR BIOLOGY; BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL"
Genetics in medicine : official journal of the American College of Medical Genetics,2010.0,6,1,7,1.0,2013,GENET MED,ELSEVIER SCIENCE INC,GENETICS & HEREDITY
Genetics in medicine : official journal of the American College of Medical Genetics,2011.0,4,12,16,1.0,2013,GENET MED,ELSEVIER SCIENCE INC,GENETICS & HEREDITY
Genetics in medicine : official journal of the American College of Medical Genetics,2012.0,8,3,8,1.0,2013,GENET MED,ELSEVIER SCIENCE INC,GENETICS & HEREDITY
Genetics in medicine : official journal of the American College of Medical Genetics,2013.0,12,8,18,1.0,2013,GENET MED,ELSEVIER SCIENCE INC,GENETICS & HEREDITY
Genetics in medicine : official journal of the American College of Medical Genetics,2014.0,10,13,23,1.0,2013,GENET MED,ELSEVIER SCIENCE INC,GENETICS & HEREDITY
Genetics in medicine : official journal of the American College of Medical Genetics,2015.0,9,8,15,1.0,2013,GENET MED,ELSEVIER SCIENCE INC,GENETICS & HEREDITY
Genetics in medicine : official journal of the American College of Medical Genetics,2016.0,13,17,27,1.0,2013,GENET MED,ELSEVIER SCIENCE INC,GENETICS & HEREDITY
Genetics in medicine : official journal of the American College of Medical Genetics,2017.0,14,11,22,1.0,2013,GENET MED,ELSEVIER SCIENCE INC,GENETICS & HEREDITY
Genetics in medicine : official journal of the American College of Medical Genetics,2018.0,26,23,44,1.0,2013,GENET MED,ELSEVIER SCIENCE INC,GENETICS & HEREDITY
Genetics in medicine : official journal of the American College of Medical Genetics,2019.0,35,51,77,1.0,2013,GENET MED,ELSEVIER SCIENCE INC,GENETICS & HEREDITY
Genetics in medicine : official journal of the American College of Medical Genetics,2020.0,37,38,67,1.0,2013,GENET MED,ELSEVIER SCIENCE INC,GENETICS & HEREDITY
Genetics in medicine : official journal of the American College of Medical Genetics,2021.0,48,59,86,1.0,2013,GENET MED,ELSEVIER SCIENCE INC,GENETICS & HEREDITY
Genetics in medicine : official journal of the American College of Medical Genetics,2022.0,27,53,72,1.0,2013,GENET MED,ELSEVIER SCIENCE INC,GENETICS & HEREDITY
Genetics in medicine : official journal of the American College of Medical Genetics,2023.0,25,32,48,1.0,2013,GENET MED,ELSEVIER SCIENCE INC,GENETICS & HEREDITY
Genetics in medicine : official journal of the American College of Medical Genetics,2024.0,18,38,51,1.0,2013,GENET MED,ELSEVIER SCIENCE INC,GENETICS & HEREDITY
Genetics in medicine : official journal of the American College of Medical Genetics,2025.0,11,20,28,1.0,2013,GENET MED,ELSEVIER SCIENCE INC,GENETICS & HEREDITY
Genetics in medicine : official journal of the American College of Medical Genetics,2026.0,1,3,3,1.0,2013,GENET MED,ELSEVIER SCIENCE INC,GENETICS & HEREDITY
Heart (British Cardiac Society),2010.0,39,25,59,1.0,2014,HEART,BMJ PUBLISHING GROUP,CARDIAC & CARDIOVASCULAR SYSTEMS
Heart (British Cardiac Society),2011.0,46,36,73,1.0,2014,HEART,BMJ PUBLISHING GROUP,CARDIAC & CARDIOVASCULAR SYSTEMS
Heart (British Cardiac Society),2012.0,22,26,44,1.0,2014,HEART,BMJ PUBLISHING GROUP,CARDIAC & CARDIOVASCULAR SYSTEMS
Heart (British Cardiac Society),2013.0,28,21,46,1.0,2014,HEART,BMJ PUBLISHING GROUP,CARDIAC & CARDIOVASCULAR SYSTEMS
Heart (British Cardiac Society),2014.0,16,33,46,1.0,2014,HEART,BMJ PUBLISHING GROUP,CARDIAC & CARDIOVASCULAR SYSTEMS
Heart (British Cardiac Society),2015.0,12,33,42,1.0,2014,HEART,BMJ PUBLISHING GROUP,CARDIAC & CARDIOVASCULAR SYSTEMS
Heart (British Cardiac Society),2016.0,13,42,50,1.0,2014,HEART,BMJ PUBLISHING GROUP,CARDIAC & CARDIOVASCULAR SYSTEMS
Heart (British Cardiac Society),2017.0,6,38,43,1.0,2014,HEART,BMJ PUBLISHING GROUP,CARDIAC & CARDIOVASCULAR SYSTEMS
Heart (British Cardiac Society),2018.0,3,32,35,1.0,2014,HEART,BMJ PUBLISHING GROUP,CARDIAC & CARDIOVASCULAR SYSTEMS
Heart (British Cardiac Society),2019.0,7,35,42,1.0,2014,HEART,BMJ PUBLISHING GROUP,CARDIAC & CARDIOVASCULAR SYSTEMS
Heart (British Cardiac Society),2020.0,8,32,39,1.0,2014,HEART,BMJ PUBLISHING GROUP,CARDIAC & CARDIOVASCULAR SYSTEMS
Heart (British Cardiac Society),2021.0,12,30,39,1.0,2014,HEART,BMJ PUBLISHING GROUP,CARDIAC & CARDIOVASCULAR SYSTEMS
Heart (British Cardiac Society),2022.0,10,38,46,1.0,2014,HEART,BMJ PUBLISHING GROUP,CARDIAC & CARDIOVASCULAR SYSTEMS
Heart (British Cardiac Society),2023.0,5,34,38,1.0,2014,HEART,BMJ PUBLISHING GROUP,CARDIAC & CARDIOVASCULAR SYSTEMS
Heart (British Cardiac Society),2024.0,7,25,31,1.0,2014,HEART,BMJ PUBLISHING GROUP,CARDIAC & CARDIOVASCULAR SYSTEMS
Heart (British Cardiac Society),2025.0,19,26,42,1.0,2014,HEART,BMJ PUBLISHING GROUP,CARDIAC & CARDIOVASCULAR SYSTEMS
Heart (British Cardiac Society),2026.0,1,0,1,1.0,2014,HEART,BMJ PUBLISHING GROUP,CARDIAC & CARDIOVASCULAR SYSTEMS
Horticulture research,2014.0,16,1,16,1.0,2013,HORTIC RES-ENGLAND,OXFORD UNIV PRESS INC,GENETICS & HEREDITY; HORTICULTURE; PLANT SCIENCES
Horticulture research,2015.0,12,7,16,1.0,2013,HORTIC RES-ENGLAND,OXFORD UNIV PRESS INC,GENETICS & HEREDITY; HORTICULTURE; PLANT SCIENCES
Horticulture research,2016.0,13,2,15,1.0,2013,HORTIC RES-ENGLAND,OXFORD UNIV PRESS INC,GENETICS & HEREDITY; HORTICULTURE; PLANT SCIENCES
Horticulture research,2017.0,18,10,23,1.0,2013,HORTIC RES-ENGLAND,OXFORD UNIV PRESS INC,GENETICS & HEREDITY; HORTICULTURE; PLANT SCIENCES
Horticulture research,2018.0,40,13,47,1.0,2013,HORTIC RES-ENGLAND,OXFORD UNIV PRESS INC,GENETICS & HEREDITY; HORTICULTURE; PLANT SCIENCES
Horticulture research,2019.0,69,41,91,1.0,2013,HORTIC RES-ENGLAND,OXFORD UNIV PRESS INC,GENETICS & HEREDITY; HORTICULTURE; PLANT SCIENCES
Horticulture research,2020.0,113,70,152,1.0,2013,HORTIC RES-ENGLAND,OXFORD UNIV PRESS INC,GENETICS & HEREDITY; HORTICULTURE; PLANT SCIENCES
Horticulture research,2021.0,157,99,203,1.0,2013,HORTIC RES-ENGLAND,OXFORD UNIV PRESS INC,GENETICS & HEREDITY; HORTICULTURE; PLANT SCIENCES
Horticulture research,2022.0,174,93,214,1.0,2013,HORTIC RES-ENGLAND,OXFORD UNIV PRESS INC,GENETICS & HEREDITY; HORTICULTURE; PLANT SCIENCES
Horticulture research,2023.0,188,137,242,1.0,2013,HORTIC RES-ENGLAND,OXFORD UNIV PRESS INC,GENETICS & HEREDITY; HORTICULTURE; PLANT SCIENCES
Horticulture research,2024.0,175,157,245,1.0,2013,HORTIC RES-ENGLAND,OXFORD UNIV PRESS INC,GENETICS & HEREDITY; HORTICULTURE; PLANT SCIENCES
Horticulture research,2025.0,194,164,252,1.0,2013,HORTIC RES-ENGLAND,OXFORD UNIV PRESS INC,GENETICS & HEREDITY; HORTICULTURE; PLANT SCIENCES
International journal of obesity (2005),2010.0,75,13,83,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
International journal of obesity (2005),2011.0,62,13,71,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
International journal of obesity (2005),2012.0,77,16,85,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
International journal of obesity (2005),2013.0,68,10,75,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
International journal of obesity (2005),2014.0,81,16,88,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
International journal of obesity (2005),2015.0,93,24,106,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
International journal of obesity (2005),2016.0,113,35,127,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
International journal of obesity (2005),2017.0,87,30,102,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
International journal of obesity (2005),2018.0,75,36,92,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
International journal of obesity (2005),2019.0,88,49,114,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
International journal of obesity (2005),2020.0,68,54,102,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
International journal of obesity (2005),2021.0,54,54,90,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
International journal of obesity (2005),2022.0,58,57,95,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
