journal,year,n_bar_cont,n_informative,n_bar_or_informative,policy,policy_year,JCR Abbreviation,Publisher,All_Fields,p_bar,p_informative,p_total
Molecular neurodegeneration,2015.0,51,20,56,0.0,,MOL NEURODEGENER,BMC,NEUROSCIENCES,0.9107142857142856,0.3571428571428571,1.2678571428571428
Molecular neurodegeneration,2016.0,56,22,62,0.0,,MOL NEURODEGENER,BMC,NEUROSCIENCES,0.9032258064516128,0.3548387096774194,1.2580645161290325
Molecular neurodegeneration,2017.0,55,30,63,0.0,,MOL NEURODEGENER,BMC,NEUROSCIENCES,0.873015873015873,0.4761904761904761,1.3492063492063493
Molecular neurodegeneration,2018.0,45,27,53,0.0,,MOL NEURODEGENER,BMC,NEUROSCIENCES,0.8490566037735849,0.5094339622641509,1.358490566037736
Molecular neurodegeneration,2019.0,14,19,25,0.0,,MOL NEURODEGENER,BMC,NEUROSCIENCES,0.56,0.76,1.32
Molecular neurodegeneration,2020.0,27,35,46,0.0,,MOL NEURODEGENER,BMC,NEUROSCIENCES,0.5869565217391305,0.7608695652173914,1.347826086956522
Molecular neurodegeneration,2021.0,23,50,56,0.0,,MOL NEURODEGENER,BMC,NEUROSCIENCES,0.4107142857142857,0.8928571428571429,1.3035714285714286
Molecular neurodegeneration,2022.0,14,29,33,0.0,,MOL NEURODEGENER,BMC,NEUROSCIENCES,0.4242424242424242,0.8787878787878788,1.303030303030303
Molecular neurodegeneration,2023.0,18,44,46,0.0,,MOL NEURODEGENER,BMC,NEUROSCIENCES,0.391304347826087,0.9565217391304348,1.3478260869565215
Molecular neurodegeneration,2024.0,20,55,56,0.0,,MOL NEURODEGENER,BMC,NEUROSCIENCES,0.3571428571428571,0.9821428571428572,1.3392857142857142
Molecular neurodegeneration,2025.0,29,62,64,0.0,,MOL NEURODEGENER,BMC,NEUROSCIENCES,0.453125,0.96875,1.421875
Molecular psychiatry,2010.0,40,14,46,0.0,,MOL PSYCHIATR,SPRINGERNATURE,BIOCHEMISTRY & MOLECULAR BIOLOGY; NEUROSCIENCES; PSYCHIATRY,0.8695652173913043,0.3043478260869565,1.1739130434782608
Molecular psychiatry,2011.0,34,16,45,0.0,,MOL PSYCHIATR,SPRINGERNATURE,BIOCHEMISTRY & MOLECULAR BIOLOGY; NEUROSCIENCES; PSYCHIATRY,0.7555555555555555,0.3555555555555555,1.1111111111111112
Molecular psychiatry,2012.0,42,14,47,0.0,,MOL PSYCHIATR,SPRINGERNATURE,BIOCHEMISTRY & MOLECULAR BIOLOGY; NEUROSCIENCES; PSYCHIATRY,0.8936170212765957,0.2978723404255319,1.1914893617021276
Molecular psychiatry,2013.0,57,23,68,0.0,,MOL PSYCHIATR,SPRINGERNATURE,BIOCHEMISTRY & MOLECULAR BIOLOGY; NEUROSCIENCES; PSYCHIATRY,0.8382352941176471,0.3382352941176471,1.1764705882352942
Molecular psychiatry,2014.0,67,32,87,0.0,,MOL PSYCHIATR,SPRINGERNATURE,BIOCHEMISTRY & MOLECULAR BIOLOGY; NEUROSCIENCES; PSYCHIATRY,0.7701149425287356,0.367816091954023,1.1379310344827585
Molecular psychiatry,2015.0,84,37,98,0.0,,MOL PSYCHIATR,SPRINGERNATURE,BIOCHEMISTRY & MOLECULAR BIOLOGY; NEUROSCIENCES; PSYCHIATRY,0.8571428571428571,0.3775510204081632,1.2346938775510203
Molecular psychiatry,2016.0,90,45,106,0.0,,MOL PSYCHIATR,SPRINGERNATURE,BIOCHEMISTRY & MOLECULAR BIOLOGY; NEUROSCIENCES; PSYCHIATRY,0.8490566037735849,0.4245283018867924,1.2735849056603774
Molecular psychiatry,2017.0,96,41,114,0.0,,MOL PSYCHIATR,SPRINGERNATURE,BIOCHEMISTRY & MOLECULAR BIOLOGY; NEUROSCIENCES; PSYCHIATRY,0.8421052631578947,0.3596491228070175,1.2017543859649122
Molecular psychiatry,2018.0,130,66,149,0.0,,MOL PSYCHIATR,SPRINGERNATURE,BIOCHEMISTRY & MOLECULAR BIOLOGY; NEUROSCIENCES; PSYCHIATRY,0.87248322147651,0.4429530201342282,1.315436241610738
Molecular psychiatry,2019.0,49,38,59,0.0,,MOL PSYCHIATR,SPRINGERNATURE,BIOCHEMISTRY & MOLECULAR BIOLOGY; NEUROSCIENCES; PSYCHIATRY,0.8305084745762712,0.6440677966101694,1.4745762711864407
Molecular psychiatry,2020.0,87,86,130,0.0,,MOL PSYCHIATR,SPRINGERNATURE,BIOCHEMISTRY & MOLECULAR BIOLOGY; NEUROSCIENCES; PSYCHIATRY,0.6692307692307692,0.6615384615384615,1.3307692307692307
Molecular psychiatry,2021.0,226,297,384,0.0,,MOL PSYCHIATR,SPRINGERNATURE,BIOCHEMISTRY & MOLECULAR BIOLOGY; NEUROSCIENCES; PSYCHIATRY,0.5885416666666666,0.7734375,1.3619791666666663
Molecular psychiatry,2022.0,119,216,245,0.0,,MOL PSYCHIATR,SPRINGERNATURE,BIOCHEMISTRY & MOLECULAR BIOLOGY; NEUROSCIENCES; PSYCHIATRY,0.4857142857142857,0.8816326530612245,1.3673469387755102
Molecular psychiatry,2023.0,89,195,215,0.0,,MOL PSYCHIATR,SPRINGERNATURE,BIOCHEMISTRY & MOLECULAR BIOLOGY; NEUROSCIENCES; PSYCHIATRY,0.413953488372093,0.9069767441860463,1.3209302325581396
Molecular psychiatry,2024.0,69,164,189,0.0,,MOL PSYCHIATR,SPRINGERNATURE,BIOCHEMISTRY & MOLECULAR BIOLOGY; NEUROSCIENCES; PSYCHIATRY,0.365079365079365,0.8677248677248677,1.2328042328042328
Molecular psychiatry,2025.0,127,348,387,0.0,,MOL PSYCHIATR,SPRINGERNATURE,BIOCHEMISTRY & MOLECULAR BIOLOGY; NEUROSCIENCES; PSYCHIATRY,0.3281653746770026,0.8992248062015504,1.227390180878553
Molecular therapy : the journal of the American Society of Gene Therapy,2010.0,196,59,203,0.0,,MOL THER,CELL PRESS,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.9655172413793104,0.2906403940886699,1.2561576354679804
Molecular therapy : the journal of the American Society of Gene Therapy,2011.0,194,64,202,0.0,,MOL THER,CELL PRESS,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.9603960396039604,0.3168316831683168,1.2772277227722773
Molecular therapy : the journal of the American Society of Gene Therapy,2012.0,185,72,194,0.0,,MOL THER,CELL PRESS,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.9536082474226804,0.3711340206185567,1.3247422680412373
Molecular therapy : the journal of the American Society of Gene Therapy,2013.0,184,85,195,0.0,,MOL THER,CELL PRESS,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.9435897435897436,0.4358974358974359,1.3794871794871797
Molecular therapy : the journal of the American Society of Gene Therapy,2014.0,162,85,172,0.0,,MOL THER,CELL PRESS,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.9418604651162792,0.4941860465116279,1.4360465116279069
Molecular therapy : the journal of the American Society of Gene Therapy,2015.0,148,65,150,0.0,,MOL THER,CELL PRESS,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.9866666666666668,0.4333333333333333,1.42
Molecular therapy : the journal of the American Society of Gene Therapy,2016.0,143,76,157,0.0,,MOL THER,CELL PRESS,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.910828025477707,0.4840764331210191,1.394904458598726
Molecular therapy : the journal of the American Society of Gene Therapy,2017.0,168,96,180,0.0,,MOL THER,CELL PRESS,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.9333333333333332,0.5333333333333333,1.4666666666666668
Molecular therapy : the journal of the American Society of Gene Therapy,2018.0,172,113,193,0.0,,MOL THER,CELL PRESS,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.8911917098445595,0.5854922279792746,1.476683937823834
Molecular therapy : the journal of the American Society of Gene Therapy,2019.0,126,95,138,0.0,,MOL THER,CELL PRESS,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.9130434782608696,0.6884057971014492,1.6014492753623188
Molecular therapy : the journal of the American Society of Gene Therapy,2020.0,141,115,160,0.0,,MOL THER,CELL PRESS,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.88125,0.71875,1.6
Molecular therapy : the journal of the American Society of Gene Therapy,2021.0,141,150,178,0.0,,MOL THER,CELL PRESS,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.7921348314606742,0.8426966292134831,1.6348314606741572
Molecular therapy : the journal of the American Society of Gene Therapy,2022.0,140,167,199,0.0,,MOL THER,CELL PRESS,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.7035175879396985,0.8391959798994975,1.542713567839196
Molecular therapy : the journal of the American Society of Gene Therapy,2023.0,115,154,178,0.0,,MOL THER,CELL PRESS,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.6460674157303371,0.8651685393258427,1.5112359550561798
Molecular therapy : the journal of the American Society of Gene Therapy,2024.0,136,200,219,0.0,,MOL THER,CELL PRESS,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.6210045662100456,0.91324200913242,1.5342465753424657
Molecular therapy : the journal of the American Society of Gene Therapy,2025.0,152,257,273,0.0,,MOL THER,CELL PRESS,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL",0.5567765567765568,0.9413919413919414,1.4981684981684982
Molecular therapy oncolytics,2014.0,4,0,4,0.0,,MOL THER ONCOLYTICS,CELL PRESS,"ONCOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL",1.0,0.0,1.0
Molecular therapy oncolytics,2015.0,15,6,15,0.0,,MOL THER ONCOLYTICS,CELL PRESS,"ONCOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL",1.0,0.4,1.4
Molecular therapy oncolytics,2016.0,30,16,31,0.0,,MOL THER ONCOLYTICS,CELL PRESS,"ONCOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL",0.967741935483871,0.5161290322580645,1.4838709677419355
Molecular therapy oncolytics,2017.0,26,14,29,0.0,,MOL THER ONCOLYTICS,CELL PRESS,"ONCOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL",0.896551724137931,0.4827586206896552,1.3793103448275863
Molecular therapy oncolytics,2018.0,23,16,25,0.0,,MOL THER ONCOLYTICS,CELL PRESS,"ONCOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL",0.92,0.64,1.56
Molecular therapy oncolytics,2019.0,65,46,67,0.0,,MOL THER ONCOLYTICS,CELL PRESS,"ONCOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL",0.9701492537313432,0.6865671641791045,1.656716417910448
Molecular therapy oncolytics,2020.0,127,103,148,0.0,,MOL THER ONCOLYTICS,CELL PRESS,"ONCOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL",0.8581081081081081,0.6959459459459459,1.554054054054054
Molecular therapy oncolytics,2021.0,120,113,147,0.0,,MOL THER ONCOLYTICS,CELL PRESS,"ONCOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL",0.8163265306122449,0.7687074829931972,1.5850340136054422
Molecular therapy oncolytics,2022.0,99,88,119,0.0,,MOL THER ONCOLYTICS,CELL PRESS,"ONCOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL",0.8319327731092437,0.7394957983193278,1.5714285714285716
Molecular therapy oncolytics,2023.0,50,47,59,0.0,,MOL THER ONCOLYTICS,CELL PRESS,"ONCOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL",0.847457627118644,0.7966101694915254,1.6440677966101696
Movement disorders : official journal of the Movement Disorder Society,2010.0,86,74,137,0.0,,MOVEMENT DISORD,WILEY,CLINICAL NEUROLOGY,0.6277372262773723,0.5401459854014599,1.167883211678832
Movement disorders : official journal of the Movement Disorder Society,2011.0,72,89,137,0.0,,MOVEMENT DISORD,WILEY,CLINICAL NEUROLOGY,0.5255474452554745,0.6496350364963503,1.1751824817518248
Movement disorders : official journal of the Movement Disorder Society,2012.0,34,28,59,0.0,,MOVEMENT DISORD,WILEY,CLINICAL NEUROLOGY,0.576271186440678,0.4745762711864407,1.0508474576271187
Movement disorders : official journal of the Movement Disorder Society,2013.0,35,15,42,0.0,,MOVEMENT DISORD,WILEY,CLINICAL NEUROLOGY,0.8333333333333334,0.3571428571428571,1.1904761904761905
Movement disorders : official journal of the Movement Disorder Society,2014.0,34,25,51,0.0,,MOVEMENT DISORD,WILEY,CLINICAL NEUROLOGY,0.6666666666666666,0.4901960784313725,1.156862745098039
Movement disorders : official journal of the Movement Disorder Society,2015.0,27,24,46,0.0,,MOVEMENT DISORD,WILEY,CLINICAL NEUROLOGY,0.5869565217391305,0.5217391304347826,1.108695652173913
Movement disorders : official journal of the Movement Disorder Society,2016.0,29,17,43,0.0,,MOVEMENT DISORD,WILEY,CLINICAL NEUROLOGY,0.6744186046511628,0.3953488372093023,1.069767441860465
Movement disorders : official journal of the Movement Disorder Society,2017.0,26,31,53,0.0,,MOVEMENT DISORD,WILEY,CLINICAL NEUROLOGY,0.490566037735849,0.5849056603773585,1.0754716981132075
Movement disorders : official journal of the Movement Disorder Society,2018.0,38,35,64,0.0,,MOVEMENT DISORD,WILEY,CLINICAL NEUROLOGY,0.59375,0.546875,1.140625
Movement disorders : official journal of the Movement Disorder Society,2019.0,41,36,62,0.0,,MOVEMENT DISORD,WILEY,CLINICAL NEUROLOGY,0.6612903225806451,0.5806451612903226,1.2419354838709675
Movement disorders : official journal of the Movement Disorder Society,2020.0,43,64,94,0.0,,MOVEMENT DISORD,WILEY,CLINICAL NEUROLOGY,0.4574468085106383,0.6808510638297872,1.1382978723404256
Movement disorders : official journal of the Movement Disorder Society,2021.0,45,93,122,0.0,,MOVEMENT DISORD,WILEY,CLINICAL NEUROLOGY,0.3688524590163934,0.7622950819672131,1.1311475409836065
Movement disorders : official journal of the Movement Disorder Society,2022.0,37,85,103,0.0,,MOVEMENT DISORD,WILEY,CLINICAL NEUROLOGY,0.3592233009708738,0.8252427184466019,1.1844660194174756
Movement disorders : official journal of the Movement Disorder Society,2023.0,26,84,100,0.0,,MOVEMENT DISORD,WILEY,CLINICAL NEUROLOGY,0.26,0.84,1.1
Movement disorders : official journal of the Movement Disorder Society,2024.0,17,71,83,0.0,,MOVEMENT DISORD,WILEY,CLINICAL NEUROLOGY,0.2048192771084337,0.8554216867469879,1.0602409638554215
Movement disorders : official journal of the Movement Disorder Society,2025.0,30,105,124,0.0,,MOVEMENT DISORD,WILEY,CLINICAL NEUROLOGY,0.2419354838709677,0.8467741935483871,1.088709677419355
Mucosal immunology,2010.0,30,16,33,1.0,2013,MUCOSAL IMMUNOL,ELSEVIER SCIENCE INC,IMMUNOLOGY,0.9090909090909092,0.4848484848484848,1.393939393939394
Mucosal immunology,2011.0,39,23,42,1.0,2013,MUCOSAL IMMUNOL,ELSEVIER SCIENCE INC,IMMUNOLOGY,0.9285714285714286,0.5476190476190477,1.4761904761904765
Mucosal immunology,2012.0,46,33,53,1.0,2013,MUCOSAL IMMUNOL,ELSEVIER SCIENCE INC,IMMUNOLOGY,0.8679245283018868,0.6226415094339622,1.490566037735849
Mucosal immunology,2013.0,82,54,89,1.0,2013,MUCOSAL IMMUNOL,ELSEVIER SCIENCE INC,IMMUNOLOGY,0.9213483146067416,0.6067415730337079,1.5280898876404496
Mucosal immunology,2014.0,111,69,117,1.0,2013,MUCOSAL IMMUNOL,ELSEVIER SCIENCE INC,IMMUNOLOGY,0.9487179487179488,0.5897435897435898,1.5384615384615383
Mucosal immunology,2015.0,92,62,101,1.0,2013,MUCOSAL IMMUNOL,ELSEVIER SCIENCE INC,IMMUNOLOGY,0.9108910891089108,0.6138613861386139,1.5247524752475248
Mucosal immunology,2016.0,102,85,122,1.0,2013,MUCOSAL IMMUNOL,ELSEVIER SCIENCE INC,IMMUNOLOGY,0.8360655737704918,0.6967213114754098,1.5327868852459017
Mucosal immunology,2017.0,99,80,114,1.0,2013,MUCOSAL IMMUNOL,ELSEVIER SCIENCE INC,IMMUNOLOGY,0.868421052631579,0.7017543859649122,1.5701754385964912
Mucosal immunology,2018.0,112,100,131,1.0,2013,MUCOSAL IMMUNOL,ELSEVIER SCIENCE INC,IMMUNOLOGY,0.8549618320610687,0.7633587786259542,1.618320610687023
Mucosal immunology,2019.0,89,89,106,1.0,2013,MUCOSAL IMMUNOL,ELSEVIER SCIENCE INC,IMMUNOLOGY,0.839622641509434,0.839622641509434,1.679245283018868
Mucosal immunology,2020.0,46,54,63,1.0,2013,MUCOSAL IMMUNOL,ELSEVIER SCIENCE INC,IMMUNOLOGY,0.7301587301587301,0.8571428571428571,1.5873015873015872
Mucosal immunology,2021.0,58,82,93,1.0,2013,MUCOSAL IMMUNOL,ELSEVIER SCIENCE INC,IMMUNOLOGY,0.6236559139784946,0.8817204301075269,1.5053763440860215
Mucosal immunology,2022.0,37,70,72,1.0,2013,MUCOSAL IMMUNOL,ELSEVIER SCIENCE INC,IMMUNOLOGY,0.5138888888888888,0.9722222222222222,1.4861111111111112
Mucosal immunology,2023.0,16,55,55,1.0,2013,MUCOSAL IMMUNOL,ELSEVIER SCIENCE INC,IMMUNOLOGY,0.2909090909090909,1.0,1.290909090909091
Mucosal immunology,2024.0,37,83,84,1.0,2013,MUCOSAL IMMUNOL,ELSEVIER SCIENCE INC,IMMUNOLOGY,0.4404761904761904,0.988095238095238,1.4285714285714286
Mucosal immunology,2025.0,43,116,118,1.0,2013,MUCOSAL IMMUNOL,ELSEVIER SCIENCE INC,IMMUNOLOGY,0.3644067796610169,0.9830508474576272,1.347457627118644
Nature genetics,2010.0,55,30,68,1.0,2013,NAT GENET,NATURE PORTFOLIO,GENETICS & HEREDITY,0.8088235294117647,0.4411764705882353,1.25
Nature genetics,2011.0,72,50,100,1.0,2013,NAT GENET,NATURE PORTFOLIO,GENETICS & HEREDITY,0.72,0.5,1.22
Nature genetics,2012.0,70,48,102,1.0,2013,NAT GENET,NATURE PORTFOLIO,GENETICS & HEREDITY,0.6862745098039216,0.4705882352941176,1.156862745098039
Nature genetics,2013.0,76,57,111,1.0,2013,NAT GENET,NATURE PORTFOLIO,GENETICS & HEREDITY,0.6846846846846847,0.5135135135135135,1.1981981981981982
Nature genetics,2014.0,84,56,108,1.0,2013,NAT GENET,NATURE PORTFOLIO,GENETICS & HEREDITY,0.7777777777777778,0.5185185185185185,1.2962962962962965
Nature genetics,2015.0,96,85,134,1.0,2013,NAT GENET,NATURE PORTFOLIO,GENETICS & HEREDITY,0.7164179104477612,0.6343283582089553,1.3507462686567164
Nature genetics,2016.0,81,103,137,1.0,2013,NAT GENET,NATURE PORTFOLIO,GENETICS & HEREDITY,0.5912408759124088,0.7518248175182481,1.343065693430657
Nature genetics,2017.0,52,136,156,1.0,2013,NAT GENET,NATURE PORTFOLIO,GENETICS & HEREDITY,0.3333333333333333,0.8717948717948718,1.205128205128205
Nature genetics,2018.0,44,111,118,1.0,2013,NAT GENET,NATURE PORTFOLIO,GENETICS & HEREDITY,0.3728813559322034,0.940677966101695,1.3135593220338984
Nature genetics,2019.0,45,117,124,1.0,2013,NAT GENET,NATURE PORTFOLIO,GENETICS & HEREDITY,0.3629032258064516,0.9435483870967742,1.306451612903226
Nature genetics,2020.0,53,108,110,1.0,2013,NAT GENET,NATURE PORTFOLIO,GENETICS & HEREDITY,0.4818181818181818,0.9818181818181818,1.4636363636363636
Nature genetics,2021.0,51,126,127,1.0,2013,NAT GENET,NATURE PORTFOLIO,GENETICS & HEREDITY,0.4015748031496063,0.9921259842519684,1.3937007874015748
Nature genetics,2022.0,62,127,137,1.0,2013,NAT GENET,NATURE PORTFOLIO,GENETICS & HEREDITY,0.4525547445255474,0.927007299270073,1.3795620437956204
Nature genetics,2023.0,52,146,147,1.0,2013,NAT GENET,NATURE PORTFOLIO,GENETICS & HEREDITY,0.3537414965986394,0.9931972789115646,1.346938775510204
Nature genetics,2024.0,85,192,197,1.0,2013,NAT GENET,NATURE PORTFOLIO,GENETICS & HEREDITY,0.4314720812182741,0.9746192893401016,1.4060913705583755
Nature genetics,2025.0,90,195,208,1.0,2013,NAT GENET,NATURE PORTFOLIO,GENETICS & HEREDITY,0.4326923076923077,0.9375,1.3701923076923077
Nature human behaviour,2016.0,0,0,0,1.0,2013,NAT HUM BEHAV,NATURE PORTFOLIO,"MULTIDISCIPLINARY SCIENCES; NEUROSCIENCES; PSYCHOLOGY, EXPERIMENTAL",,,
Nature human behaviour,2017.0,14,10,18,1.0,2013,NAT HUM BEHAV,NATURE PORTFOLIO,"MULTIDISCIPLINARY SCIENCES; NEUROSCIENCES; PSYCHOLOGY, EXPERIMENTAL",0.7777777777777778,0.5555555555555556,1.3333333333333337
Nature human behaviour,2018.0,19,16,32,1.0,2013,NAT HUM BEHAV,NATURE PORTFOLIO,"MULTIDISCIPLINARY SCIENCES; NEUROSCIENCES; PSYCHOLOGY, EXPERIMENTAL",0.59375,0.5,1.09375
Nature human behaviour,2019.0,20,36,46,1.0,2013,NAT HUM BEHAV,NATURE PORTFOLIO,"MULTIDISCIPLINARY SCIENCES; NEUROSCIENCES; PSYCHOLOGY, EXPERIMENTAL",0.4347826086956521,0.782608695652174,1.2173913043478262
Nature human behaviour,2020.0,19,52,62,1.0,2013,NAT HUM BEHAV,NATURE PORTFOLIO,"MULTIDISCIPLINARY SCIENCES; NEUROSCIENCES; PSYCHOLOGY, EXPERIMENTAL",0.3064516129032258,0.8387096774193549,1.1451612903225807
Nature human behaviour,2021.0,34,67,82,1.0,2013,NAT HUM BEHAV,NATURE PORTFOLIO,"MULTIDISCIPLINARY SCIENCES; NEUROSCIENCES; PSYCHOLOGY, EXPERIMENTAL",0.4146341463414634,0.8170731707317073,1.2317073170731707
Nature human behaviour,2022.0,30,55,69,1.0,2013,NAT HUM BEHAV,NATURE PORTFOLIO,"MULTIDISCIPLINARY SCIENCES; NEUROSCIENCES; PSYCHOLOGY, EXPERIMENTAL",0.4347826086956521,0.7971014492753623,1.2318840579710144
Nature human behaviour,2023.0,23,61,75,1.0,2013,NAT HUM BEHAV,NATURE PORTFOLIO,"MULTIDISCIPLINARY SCIENCES; NEUROSCIENCES; PSYCHOLOGY, EXPERIMENTAL",0.3066666666666666,0.8133333333333334,1.12
Nature human behaviour,2024.0,28,67,77,1.0,2013,NAT HUM BEHAV,NATURE PORTFOLIO,"MULTIDISCIPLINARY SCIENCES; NEUROSCIENCES; PSYCHOLOGY, EXPERIMENTAL",0.3636363636363636,0.8701298701298701,1.2337662337662336
Nature human behaviour,2025.0,34,80,91,1.0,2013,NAT HUM BEHAV,NATURE PORTFOLIO,"MULTIDISCIPLINARY SCIENCES; NEUROSCIENCES; PSYCHOLOGY, EXPERIMENTAL",0.3736263736263736,0.8791208791208791,1.2527472527472527
Nature immunology,2010.0,86,48,90,1.0,2013,NAT IMMUNOL,NATURE PORTFOLIO,IMMUNOLOGY,0.9555555555555556,0.5333333333333333,1.488888888888889
Nature immunology,2011.0,107,58,114,1.0,2013,NAT IMMUNOL,NATURE PORTFOLIO,IMMUNOLOGY,0.9385964912280702,0.5087719298245614,1.4473684210526316
Nature immunology,2012.0,77,48,83,1.0,2013,NAT IMMUNOL,NATURE PORTFOLIO,IMMUNOLOGY,0.927710843373494,0.5783132530120482,1.5060240963855422
Nature immunology,2013.0,99,71,104,1.0,2013,NAT IMMUNOL,NATURE PORTFOLIO,IMMUNOLOGY,0.9519230769230768,0.6826923076923077,1.6346153846153846
Nature immunology,2014.0,87,69,92,1.0,2013,NAT IMMUNOL,NATURE PORTFOLIO,IMMUNOLOGY,0.9456521739130436,0.75,1.6956521739130437
Nature immunology,2015.0,89,83,96,1.0,2013,NAT IMMUNOL,NATURE PORTFOLIO,IMMUNOLOGY,0.9270833333333334,0.8645833333333334,1.7916666666666667
Nature immunology,2016.0,98,102,121,1.0,2013,NAT IMMUNOL,NATURE PORTFOLIO,IMMUNOLOGY,0.8099173553719008,0.8429752066115702,1.652892561983471
Nature immunology,2017.0,66,88,98,1.0,2013,NAT IMMUNOL,NATURE PORTFOLIO,IMMUNOLOGY,0.673469387755102,0.8979591836734694,1.5714285714285714
Nature immunology,2018.0,51,88,92,1.0,2013,NAT IMMUNOL,NATURE PORTFOLIO,IMMUNOLOGY,0.5543478260869565,0.9565217391304348,1.5108695652173914
Nature immunology,2019.0,36,113,113,1.0,2013,NAT IMMUNOL,NATURE PORTFOLIO,IMMUNOLOGY,0.3185840707964602,1.0,1.3185840707964602
Nature immunology,2020.0,48,109,109,1.0,2013,NAT IMMUNOL,NATURE PORTFOLIO,IMMUNOLOGY,0.4403669724770642,1.0,1.4403669724770642
Nature immunology,2021.0,37,99,99,1.0,2013,NAT IMMUNOL,NATURE PORTFOLIO,IMMUNOLOGY,0.3737373737373737,1.0,1.3737373737373737
Nature immunology,2022.0,46,111,112,1.0,2013,NAT IMMUNOL,NATURE PORTFOLIO,IMMUNOLOGY,0.4107142857142857,0.9910714285714286,1.4017857142857144
Nature immunology,2023.0,50,129,129,1.0,2013,NAT IMMUNOL,NATURE PORTFOLIO,IMMUNOLOGY,0.3875968992248062,1.0,1.3875968992248062
Nature immunology,2024.0,47,140,140,1.0,2013,NAT IMMUNOL,NATURE PORTFOLIO,IMMUNOLOGY,0.3357142857142857,1.0,1.3357142857142856
Nature immunology,2025.0,58,134,134,1.0,2013,NAT IMMUNOL,NATURE PORTFOLIO,IMMUNOLOGY,0.4328358208955223,1.0,1.4328358208955223
Nature metabolism,2019.0,28,69,70,1.0,2013,NAT METAB,NATURE PORTFOLIO,ENDOCRINOLOGY & METABOLISM,0.4,0.9857142857142858,1.3857142857142857
Nature metabolism,2020.0,48,85,85,1.0,2013,NAT METAB,NATURE PORTFOLIO,ENDOCRINOLOGY & METABOLISM,0.5647058823529412,1.0,1.5647058823529412
Nature metabolism,2021.0,46,91,91,1.0,2013,NAT METAB,NATURE PORTFOLIO,ENDOCRINOLOGY & METABOLISM,0.5054945054945055,1.0,1.5054945054945057
Nature metabolism,2022.0,40,95,95,1.0,2013,NAT METAB,NATURE PORTFOLIO,ENDOCRINOLOGY & METABOLISM,0.4210526315789473,1.0,1.4210526315789471
Nature metabolism,2023.0,47,110,110,1.0,2013,NAT METAB,NATURE PORTFOLIO,ENDOCRINOLOGY & METABOLISM,0.4272727272727272,1.0,1.4272727272727272
Nature metabolism,2024.0,52,110,111,1.0,2013,NAT METAB,NATURE PORTFOLIO,ENDOCRINOLOGY & METABOLISM,0.4684684684684684,0.990990990990991,1.4594594594594594
